#;Text;Notes;Owner;;
463;Master Bethold Kern, serves the knight Charles Quixote in his crusade against the Dragons of the Garrote Gorge region.  Search him out there at the Dragon Hunter's Camp.  If you are lucky, he will have time to instruct you in Mastery of Spirit Magic.;Master Spirit Magic hint;Master Spirit_Magic (5);James;Bethold Kern
464;Lasiter Ravensight, is the Grand Master of Spirit Magic.  He lives in the Murmurwoods close to the Temple of the Sun, where he continues his studies in to the essence of Spirit.  He can raise your skill in Spirit Magic to Grand Mastery.;Grandmaster Spirit Magic hint;Grand Master Spirit_Magic (8);James;Lasiter Ravensight
465;Shane Krewlen, student of Mind Magic, can instruct you in the Expert skills of this arcane magic.  Seek him out in the Dark Elf city of Alvar.;Expert Mind Magic hint;Expert Mind_Magic (3);James;Shane Krewlen 
466;Barthine Lotts, Master of Mind Magic, dwells in the Minotaur city of Balthazar Lair in the Ravage Roaming region.  Through her instruction can gain Mastery of Mind Magic.;Master Mind Magic hint;Master Mind_Magic (7);James;Barthine Lotts
467;Gilad Dreamwright, Grand Master of Mind Magic, has joined many other Grand Masters of Magic in the Murmurwoods region.  Here they work with the Temple of the Sun to further their combined skills and knowledge.  Gilad can instruct you to Grand Master skill level in Mind Magic.;Grandmaster Mind Magic hint;Grand Master Mind_Magic (8);James;Gilad Dreamwright
468;Zevah Poised, Expert instructor of the arcane skills of Body Magic, lives with his people on the Islands of Dagger Wound in the Ifarine Sea.;Expert Body Magic hint;Expert Body_Magic (1);James;Zevah Poised
469;Tugor Arin, Master of Body Magic, practices his healing skills in the service of the knight Charles Quixote in the Garrote Gorge region.  His skills in Body Magic are put to good use healing the unfortunate young knights who are wounded in the crusade against the Dragons of Garrote Gorge.;Master Body Magic hint;Master Body_Magic (5);James;Tugor Arin
470;Grand Master Critias Snowtree, dwells in the peace of the Murmurwoods forest away from the trials and troubles of the world.  Only he can instruct you in the ways of Body Magic and raise you to Grand Mastery of this arcane skill.;Grandmaster Body Magic hint;Grand Master Body_Magic (8);James;Critias Snowtree
471;Archibald Dawnsglow, Expert instructor of Light Magic, practices his arts in the city of Ravenshore on the Ifarine Sea.  His parents gave his name not knowing that it was the same name as the leader of the Erathian Necromancers' Guild.  Archibald desires to have his own name made in the Light, not in the darkness of his namesake.;Expert Light Magic hint;Expert Light_Magic (2);James;Archibald Dawnsglow
472;Master Lunius Dawnbringer, dwells among the the Clerics of Murmurwoods.He can promote you to Master of Light Magic, if you can survive the dangers of the forest.;Master Light Magic hint;Master Light_Magic (13);James;Lunius Dawnbringer
473;Aldrin Cleareye, Grand Master of the Light, makes his home on the island of Regna.  He hopes to bring an end to the Pirates evil ways.  He can instruct you to Grand Masterey, if you survive the Pirates.;Grandmaster Light Magic hint;Grand Master Light_Magic (8);James;Aldrin Cleareye
474;Patwin Darkenmore, Expert teacher of the ways of Dark Magic, lives among the Dark Elves of Alvar.  ;Expert Dark Magic hint;Expert Dark_Magic (3);James;Patwin Darkenmore
475;Dark Magic Master Carla Umberpool followed the travels of Sithicus Shadowrunner, Grand Master of the Dark, and makes her home with the Necromancers of Shadowspire.;Master Dark Magic hint;Master Dark_Magic (13);James;Carla Umberpool
476;Sithicus Shadowrunner, Grand Master of the art of Dark Magic, and has established a home on the Island of Regna.  Here the pirate captains get her blessing on the ships before a raid.  She can instruct you in Grand Mastery of Dark Magic.;Grandmaster Dark Magic hint;Grand Master Dark_Magic (6);James;Sithicus Shadowrunner
477;Kyra Sparkmen, Expert teacher of the Identify Item skill, lives in the city of Alvar.  ;Expert Identify Item hint;Expert Identify_Item (1);James;Kyra Sparkmen
478;Eithian, Master instructor of the Identify Item skill, serves the Merchants of Alvar, and currently lives on the Dagger Wound Islands. Many travelers bring their prizes to Eithian for identification.  He may have to time to instruct you to Mastery of this skill if you travel to him.;Master Identify Item hint;Master Identify_Item (3);James;Eithian
479;Elzbet Roggen, Grand Master of the Identify Item skill, lives in the Shadowspire city of Twilight.  She can teach you what is needed to achieve Grand Mastery.;Grandmaster Identify Item hint;Grand Master Identify_Item (6);James;Elzbet Roggen
480;Fishner Thomb, retired from service with the Merchants of Alvar and returned to his home Island of Dagger Wound in the Ifarine Sea.  Seek him out there for his teachings in the Expert way of being a Merchant.;Expert Merchant hint;Expert Merchant (1);James;Fishner Thomb
481;Fenton Iverson, Master Merchant of Alvar, tests all who wish to advanced with the skills of a Merchant.  You will find Fenton in the merchant city of Alvar, where he can instruct you to Mastery of the Merchant skill.;Master Merchant;Master Merchant (3);James;Fenton Iverson
482;Raven Quicktoungue, Grand Master Merchant of Alvar, dwells in the city of Ravenshore.  There, Raven can watch the interaction of numerous races as the trade with each other.  Only he can raise your knowledge to Grand Mastery of the merchant skill.;Grandmaster Merchant hint;Grand Master Merchant (2);James;Raven Quicktoungue
483;Evandar Lotts teaches the Expert skills of Repairing Items.  He dwells in the seaside city of Ravenshore.;Expert Repair Item hint;Expert Repair_Item (3);James;Evandar Lotts 
484;Quick Jeni, is the Master of the Repair Item skill. She lives in the village around the Dargon Hunter's Fort in Garrote Gorge.;Master Repair Item hint;Master Reapir_Item (1);James;Quick Jeni
485;Quethrin Tonk, Grand Master of the Repair Item skill, dwells in the tranquil Murmurwoods.  His skills have proven invaluable to the Temple of the Sun.;Grandmaster Repair Item hint;Grand Master Repair_Item (6);James;Quethrin Tonk
486;Menasaur, the strongest Lizardmen on the Dagger Wound Islands, is the Expert instructor of the Body Building skill. ;Expert Body Building hint;Expert Body_building (1);James;Menasaur
487;Kenneth Otterton, holds the title of Crusader, and serves under the knight Charles Quixote in Garrote Gorge.  Rumor has it that he wrestled a Dragon to the ground single-handedly.  Of course, other knights had to assist in the kill.  Kenneth also holds the title, Master Instructor of Body Building.;Master Body Building hint;Master Body_Building (5);James;Kenneth Otterton
488;Mikel Smithson, holds the title of Strongest in Jadame.  He is also the Grand Master of the Body Building skill.  Seek him out in the village of Rust in the Ironsand Desert if you wish to perfect the strength of your bodies.;Grandmaster Body Building hint;Grand Master Body_Building (4);James;Mikel Smithson
489;Alton Putnam, is an Expert in the art of Meditation.  He can instruct you if you seek him out in the seaside city of Ravenshore.;Expert Meditation hint;Expert Meditation (2);James;Alton Putnam
490;Gretchin Nevermore, instructs all Clerics of the Sun the Master arts of Meditation. He dwells in the Murmurwoods near the Temple of the Sun.;Master Meditation hint;Master Meditation (7);James;Gretchin Nevermore
491;Lenord Nightcrawler, Grand Master of Meditation, serves as one of the foremost members of the Necromancers' Guild of Shadowspire.  He instructs all necromancers in the art of Meditation from his home in the village of Twilight.;Grandmaster Meditation hint;Grand Master Meditation (6);James;Lenord Nightcrawler
492;Silk Nightwalker, Expert teacher of the Perception skill, makes his home in the Dark Elf city of Alvar.  Instructing the Merchants of Alvar in the skills needed to detect that which is supposed to remain secret occupies most of his time, however him may take the time to instruct you if luck is with you.;Expert Perception hint;Expert Perception (3);James;Silk Nightwalker
493;Helga Steeleye, lives among the necromancers of Shadowspire in the village of Twilight.  The Necromancers' Guild is thankful for her Master level instructions in the skill of Perception.;Master Perception hint;Master Perception (6);James;Helga Steeleye
494;Grand Master Balan Suretrail lives in the Minotaur city of Balthazar Lair.  To gain his instruction in the skill of Perception, you must seek him out in Ravage Roaming.;Grandmaster Perception hint;Grand Master Perception (8);James;Balan Suretrail
495;Kethric Tarent, teaches the Expert knowledge of Regeneration from his home in the Ironsand Desert, in the village of Rust.;Expert Regeneration hint;Expert Regeneration (4);James;Kethric Tarent
496;William Sampson, Master of Regeneration, lives in the peace of the Murmurwoods.  He uses the libraries of the Temple of the Sun to further his knowledge of Trollish history.;Master Regeneration hint;Master Regeneration (7);James;William Sampson
497;Ush the Many Tailed, Grand Master of Regeneration and legendary warrior, lives among his people on Dagger Wound Island.  Legends say he has lost his tail thirteen times in battle against the Regnan Pirates, and each time he has grown a new tail!;Grand Master Regeneration hint;Grand Master Regeneration;James;Ush the Many Tailed
498;Chevon Wist, teaches the Expert knowledge of the Disarm Trap skill, which has proven useful to those who explore the ruined temples near his home on the Dagger Wound Islands.;Expert Disarm Trap hint;Expert Disarm_Trap (1);James;Chevon Wist
499;Kelli Lightfingers, Master of Disarming Traps, has retired to her home in the merchant city of Alvar.  There she still teaches young merchants the skills of trapping and disarming chests.  If you are worthy she can raise your Disarm Trap skills to that of a Master.;Master Disarm Trap hint;Master Disarm_Trap (13);James;Kelli Lightfingers
500;Gareth Lifter, Grand Master of Disarming Traps, lives on the opulent island of Regna, where he teaches his fellow pirates in the best way to trap their chests of stolen booty.;Grandmaster Disarm Trap hint;Grand Master Disarm_Trap (3);James;Gareth Lifter
501;Yes! Yes! An excellent idea. You are just the kind of companions I am seeking. I have heard of you and your adventures.;;Infaustus NPC 472;;
502;No. I am an elder vampire. To be clear, you're not worthy of me. I seek adventure, not to be your caretaker. I don't have the patience to teach you all the basics.;;Infaustus NPC 472;;
503;Yes, you seem worthy of my company. Very well, I will go if you will have me.;;Brimstone NPC 473;;
504;I think not. Now that I've had a chance to look at you, it is clear that you are not worthy of my company. I seek a group of greater renown.;;Brimstone NPC 473;;
505;I must say I find the idea appealing. Hmmm, yes! The taste of the open road is just what I need. I have been long at this business of dragon slaying, and I must say it grows stale. A man must keep himself interested. I will go with you if you like.;;Tempus NPC 476;;
506;;Grandmaster of Unarmed Combat Hint;Grand Master Unarmed;James;
507;Tessa Maker, Expert in Monster Identification, seeks to improve her skills by cataloging the different Dragons of Garrote Gorge.  She is currently in the service of the knight, Charles Quixote.;Expert Identify Monster hint;Expert Identify_Monster (5);James;Tessa Maker
508;Matric Keenedge, Master of the skill of Identify Monster, is currently studying the creatures of the Murmurwoods.  If you seek Mastery of this skill you need to seek him out there.;Master Identify Monster hint;Master Identify_Monster (7);James;Matric Keenedge
509;Blacken Stonecleaver, Grand Master of Monster Identification, has seen every creature on the continent of Jadame.  He can teach you his knowledge if you find his home in the city of Ravenshore.;Grandmaster Identify Monster Hint;Grand Master Identify_Monster (2);James;Blacken Stonecleaver
510;Knight Norbert Slayer, instructs all of Charles Quixote's knights in the Expert forms of  Armsmastery.  If you travel to Garrote Gorge, you can attend one of his teachings.;Expert Armsmaster hint;Expert Armsmaster (5);James;Norbert Slayer
511;Lasatin the Scarred, Master of the Armsmaster skill, lives on the Islands of Dagger Wound.;Master Armsmater hint;Master Armsmaster (1);James;Lasatin the Scarred
512;Jasper Steelcoif, Grand Master of the Armsmaster skill, is one of the leaders of the Regnan Pirate Council.  He instructs all pirates in the use of weapons.  If you are brave enough to travel to Regna--and survive his instruction--you too, will have Grand Mastery of this skill.;Grandmaster Armsmaster hint;Grand Master Armsmaster (13);James;Jasper Steelcoif
513;You must be joking! I am a rightly famous knight. Why would I want to travel with such riff-raff as yourselves? Oh, it might be fun after a fashion, but I do have my reputation to think of.;;Tempus NPC 476;;
514;Yes! That sounds great. From what I hear of your adventures you have a chance to know greatness. With my help, we could make that chance a certainty. Well, shall we? I'm always looking for a chance to add to my legend!;;Thorne Understone NPC 477;;
515;Join you? Ho-ho. What an amusing idea. Why would the great Thorne Understone travel with the likes of you?;;Thorne Understone NPC 477;;
516;Tabitha Watershed, Expert Alchemist, teaches the skills of potions and poultices from her home in the merchant city of Alvar.;Expert Alchemy hint;Expert Alchemy (3);James;Tabitha Watershed
517;Kethry Treasurestone, Master Alchemist, lives in the Murmurwoods, studying plants and mushrooms that grow in that peaceful forest.;Master Alchemy hint;Master Alchemy (7);James;Kethry Treasurestone
518;Ich, Grand Master of Alchemy, has studied the art of brewing for decades.  He knows all there is to know about blending reagents into beneficial and harmful potions.  Seek out his home in the lush jungles of the Dagger Wound Islands.;Grandmaster Alchemy hint;Grand Master Alchemy (1);James;Ich
519;Petra Mithrit, Expert in the skill of Learning, dwells near the Temple of the Sun in the Murmurwoods.;Expert Learning hint;Expert Learning (7);James;Petra Mithrit
520;Garret Mistspring, Master of Learning, instructs all students of necromancy in the art of Learning.  For this the Necromancers' Guild rewards him well.  His home is in the hamlet of Twilight at the base of the Shadowspire.;Master Learning hint;Master Learning (6);James;Garret Mistspring
521;Wanda Lightsworn, Grand Master of Learning, is in the hire of Charles Quixote, and instructs all of his knights in the skills of Learning.  It is the hope of Charles Quixote that this will give his forces and edge in battle against the Dragons of Garrote Gorge.;Grandmaster Learning hint;Grand Master Learning (5);James;Wanda Lightsworn
522;Flynn Shador, Expert Vampire, lives in the city of Twilight, serving as eyes and a safe house for any Vampires that travel to that region.  He can instruct you in the Expert abilities of a Vampire.;Expert Vampire hint;Expert Vampire (2);James;Flynn Shador
523;Douglas Dirthmoore, Master Vampire, will teach any whose skills measure up to his standards.  Once he is done with you, you will have Mastered the abilities native to all Vampires.  His home is in the Shadowspire village of Twilight.;Master Vampire hint;Master Vampire (6);James;Douglas Dirthmoore
524;Though no one knows for sure, Payge Arachnia, Grand Master Vampire, is rumored to be the first Vampire on the continent of Jadame. She knows all there is to be known about living as a Vampire and can teach you the Grand Master abilities she possesses.  Seek out her lair in Shadowspire.;Grand Master Vampire (6);Grand Master Vampire (6);James;Payge Arachnia
525;Fedwin Dervish, can instruct you in the Expert ways of the Dark Elf.  Once you have learned from him, you will have begun a great journey to becoming a leader of your people.  Search him out in the Dark Elf city of Alvar.;Expert Dark Elf;Expert Dark Elf (3);James;Fedwin Dervish
526;Lanshee Caverhill, Master Merchant of Alvar currently lives in the seaside port of Ravenshore.  She knows all about Mastering the natural abilities all Dark Elves have.;Master Dark Elf (2);Master Dark Elf (2);James;Lanshee Caverhill
527;Ton Agraynel, Master Merchant of Alvar, can instruct you in the Grand Master skills of a Dark Elf.  You will have to prove yourself worthy of his instruction, but the benefits are well worth the effort.;Grand Master Dark Elf (3);Grand Master Dark Elf (3);James;Ton Agraynel
528;Ishton, Junior Flight Leader of the Dragons of Garrote Gorge, instructs all young Dragons to an Expert skill level with their racial Dragon abilities.  He dwells here, in the Dragon Caves of Garrote Gorge.;Expert Dragon;Expert Dragon;James;Ishton
529;Master Dragon Erthint is the Flight Leader of all of the Dragons that serve under Deftclaw Redreaver, and can instruct a Dragon in Mastery of his natural Dragon abilities. Erthint lives in the Dragon Caves of Garrote Gorge.;Master Dragon (5);Master Dragon (5);James;Erthint
530;Klain Scarwing, is second in strength only to Deftclaw Redreaver himself.  Klain holds the title of Grand Master Dragon and instructs all Dragons in the use of their natural abilities.  See him if you wish to attain Grand Master status.  He dwells here in the Dragon Caves of Garrote Gorge.;Grand Master Dragon (5);Grand Master Dragon (5);James;Klain Scarwing
531;The Cleric sent you back with the Gem of Restoration?  I am free of this place!  Search me out if you wish for me to ever travel with you!  It would be my pleasure to join you in your journeys!  I will wait for you at the Adventurer's Inn in Ravenshore.;Blazen Stormlance;;James;
532;You have not slain all of the vermin.  I have reports here that tell of Dragons still in the region.  Return when you have slain them all!;James;;;
533;You have not slain all of the Dragon hunters.  A Flight returned just moments ago and reported seeing them out on the plains.  Return when you have slain them all!;James;;;
534;Here's your weapon. If you find more ore, I'll be happy to make you more weapons.;;;;
535;You need ore for me to create weapons.  The better the ore, the better the weapon I can make.;;;;
536;Here's your armor. If you find more ore, I'll be happy to make you more armor.;;;;
537;You need ore for me to create armor.  The better the ore, the better the armor I can make.;;;;
538;Here is your item. If you find more ore, I'll be happy to make you more items.;;;;
539;You need ore for me to create items.  The better the ore, the better the items I can make.;;;;
540;To be declared Arcomage Champion, you must win a game of Arcomage in every tavern on, in, and under the continent of Jadame.  There are 11 such taverns sponsoring Arcomage events.  When you have accomplished this, return to me to claim the prize.;;;;
541;You must claim a victory at ALL 11 taverns.  Until you do, you cannot be declared Arcomage Champion.;;;;
542;Congratulations!  You have become the Arcomage Champion!  The prize is waiting in the chest right outside my house.;;;;
543;"Ah, ""adventure."" Surely I have not had enough of it recently. Since our war with the Frost Giants, I have done little but train young warriors. Say, you wouldn't happen to want a traveling companion? Perhaps I could come with you. I have many skills you might find useful, and I swing a deadly axe!";;Ulbrecht NPC 478;;
544;Yes, adventure is a fine thing. Why I have had several. In fact, let me tell you about the time I….Say, it just occurred to me you are suggesting I adventure with you! A nice offer, but well…how can I say this politely? You're just not seasoned enough. I'm afraid I would grow bored with the kinds of challenges you are ready to face.;;Ulbrecht NPC 478;;
545;Ah, you suggest I come along with you to see the land for myself. An excellent suggestion. I am certainly well rested enough! Very well, I am ready to travel if you will take me.;;Artorius Veritas NPC 480;;
546;Though I may not look it after my long sleep, know that you speak with one of the greatest vampires alive today. Go with you? I think not. Your inexperience would make you more of a hindrance to me than anything. I would do better on my own.;;Artorius Veritas NPC 480;;
547;Join you! Ha! I admire your audacity. Yes…admire it a great deal. Very well. You have my respect. I will go with you.;;Duroth NPC 481;;
548;Join you? What a fool's notion. I already travel with a certain number of fleas. I don't need any more parasites. Be gone!;;Duroth NPC 481;;
549;;;;;
550;I am pleased with these Ironfists and their sage, Xanthor. Though we have never worked together directly, their work in Enroth and Erathia against the Necromancers' Guild and the devils have clearly marked them as servants of The Light. I have full faith in their plans for saving us from the crisis.;;Oskar Tyre NPC 67;;
551;The Sun Temple has had much time to study the gateway which appeared in Murmurwoods. I am positive it leads to the Plane of Air. On several occasions my brothers have seen air spirits around the gateway. Some of the braver have peered through it and have reported seeing a whirling realm of clouds.;;Oskar Tyre NPC 67;;
552;As a Priest of the Light, I have my own ideas about the source of the crisis. I am positive that either the Temple of the Moon or the Necromancers' Guild is somehow involved. Great Light! What if they've banded together? What a horrid thought.;;Oskar Tyre NPC 67;;
553;"I'm not sure you can trust the words of this so called, ""Destroyer."" Certainly he is not the Destroyer of scripture. And all this talk of Kreegans and men living on many worlds. It flies in the face of the Truth my temple has shepherded from the beginning of time!";;Oskar Tyre NPC 67;;
554;It is good to have you with us, Heroes of Jadame. Know that the Temple of the Sun also considers you servants of the Light. You are always welcome among us.;;Oskar Tyre NPC 67;;
555;I wish my first visit to Ravenshore was made under better circumstances. This town has a lot to offer and I wish I had time to explore it more. On the bright side, this merchant house has a great library. Have you seen it?;;Masul NPC 68;;
556;The Regnans have built and outpost on one of the Dagger Wound Islands. We fear they may attack Ravenshore. If this happens, we will evacuate the city. We will return once the garrison has rid Ravenshore of pirates.;;Masul NPC 68;;
557;When I became herd leader, I never expected my reign would be so full of rich experience. Certainly I never thought I'd meet anyone like Queen Catherine! Did you know that until she abdicated her rule in Erathia, she was ruler of both it and Enroth?;;Masul NPC 68;;
558;As you know, the gateway leading to the Plane of Water appeared near Balthazar Lair in Ravage Roaming. It lies in the middle of the lake created by the great flood that poured forth from it.;;Masul NPC 68;;
559;You may have difficulty finding supplies in the lands beyond the crystal. When I left Balthazar Lair, I brought with me a quantity of the iron rations carried by my armies on campaign. Here, take what I have. They are light and nourishing. I hope you find them useful.;;Masul NPC 68;;
560;Why if the imprisonment of the elemental lords is what started this crisis, then surely releasing them is the way to end it! They are beings of almost unimaginable power. Once freed of the Destroyer's control, they would be able to set things right again. This must be what the prophecy speaks of!;;Masul NPC 68;;
561;It cannot be said enough. My herd as well as all the beings of Jadame are forever in your debt. Thanks to your good work here and in the planes, Balthazar Lair can once again know greatness. You and your comrades are welcome here any time you wish to visit. A blessing on you all!;;Masul NPC 68;;
562;I can't help feeling that I could be doing better work elsewhere. I'm sure Thant can handle operation of the guild in my absence, but still, sitting here on my hands while we are at war with the Sun Temple tries my patience. You really must be quicker about your duties!;;Sandro NPC 69;;
563;"When one thinks of the Regnans, the phrase ""masters of magic"" doesn't normally come to mind. But I caution you, the Regnan pirates have held their island for many centuries. They have had much time to both acquire and study arcane knowledge. Some powerful magicians live there. If you must face them in combat, be prepared for anything.";;Sandro NPC 69;;
564;It is not true that we of the Necromancers' Guild do not respect mages of other schools. That they have chosen paths leading to lesser powers is of their own concerns. This Xanthor is formidable for a wizard not of the Dark Path. As much as is possible, I find his advise, passably worthy.;;Sandro NPC 69;;
565;I have learned that the Dark Dwarves of Alvar hold an item I have long coveted, but may be of particular use to you if you when you travel among the elemental planes. The Ring of Planes conveys upon its wearer powerful wards against damaging spells of earth, water, air, and fire.;;Sandro NPC 69;;
566;In my studies I have learned something of this Plane Between Planes. It is written that its denizens are not born in the normal fashion. I have heard that creatures can be found there which manifest the energies of the nightmare dreams of humankind. I have little more information, but I imagine such a creature would be both powerful and malevolent.;;Sandro NPC 69;;
567;A basic fact of magic is that Fire opposes Water, and Air opposes Earth. Within these parings, the one element has weaknesses regarding its opposite element. I expect the Destroyer exploits this principle in the construction of his prisons.;;Sandro NPC 69;;
568;I know I speak for the guild when I say we owe you a debt of gratitude. I discharge this debt by granting you and your companions safe passage through all lands under our control. No guild member will kidnap you for arcane experimentation, nor will any member consider you feed for his servants, living or otherwise. This guild edict will be in effect for a period of one year from today.;;;;
;;;;;
"And of course, you have my personal, thanks.""";;Sandro NPC 69;;;
569;The master is not here at present. He went to consult with Elgar Fellmoon at the council chamber. Perhaps you will find him there.;;XANTHOR's LACKEY NPC 77;;
570;The crystal placed by the Destroyer in the town square serves two functions. One, if we do nothing, it will destroy the world. Two, it acts as a gateway to another realm of existence--the Plane Between Planes--where the Destroyer most certainly has his base.;;;;
;;;;;
"The crystal calls forth the elemental forces into our world and draws them to it. When these forces meet here at the crystal, the world will be destroyed in cataclysm. If we are to prevent this someone will have to use the crystal as a gateway to reach the Destroyer and either convince him to end his assault, or eliminate him.""";;XANTHOR NPC 23;;;
571;Since the crystal is attuned to the elemental forces, it will only pass through those who are themselves so attuned. I believe it is possible to create a key that will simulate attunement for a small group such as yourselves. I can make the key, but require components of pure elemental forces to do so.;;;;
;;;;;
"Such components exist in only one form that I know of. On each of the four elemental planes, you will find gemstones called the """"elemental hearts."""" Bring these to me and I will build the key to open the crystal gateway.""";;XANTHOR NPC 23;;;
572;To go through the crystal gateway and confront the Destroyer, you need the key I must build! To build this key, I need the elemental heart gemstones from the four elemental planes! Go and get these for me!;;XANTHOR NPC 23;;
573;I am glad that you have had some measure of success in retrieving the elemental hearts, but what you have is not enough. I need one from each of the four elemental planes before I can build the key to the crystal gateway. Bring me the rest of the hearts so we can proceed.;;XANTHOR NPC 23;;
574;Something about this crystal seems to put a compulsion on the denizens of the elemental planes. Why else would they make war on our plane? I have heard yours and other first hand reports. It seems almost as if these elementals are driven by a madness.;;;;
;;;;;
"And madness it is! For destroying Enroth would create a mighty planar unbalance which would certainly victimize their own planes. They might even conceivably be themselves destroyed in the cataclysm. At the very least, they risk changing the nature of their own planes. I cannot see how such change could possibly be for the better!""";;XANTHOR NPC 23;;;
575;That the elemental lords are imprisoned on the Plane Between Planes explains much. I had wondered why the denizens of the Earth, Air, Water, and Fire Planes have become so hostile. Usually, they are content to keep to their own place in the order. I suppose it was necessary for the Destroyer to take the lords from their homelands. Without the lords calming presence, it would be much easier for him to compel the elementals as he has.;;;;
;;;;;
"It is important for you to free the elemental lords. They can restore order to their planes and prevent the cataclysm!""";;XANTHOR NPC 23;;;
576;"Yes, I have heard the name, ""Escaton."" He is variously called in the legends of many cultures. I know not his nature, but it is his purpose to destroy worlds.";;;;
;;;;;
"Yes, """"worlds,"""" I say. More and more evidence points to the conclusion that Enroth is not the only place in this universe where there is life. Tales from before the Silence speak of many living among the stars. Yes, it sounds impossible to think that one could live on a light in the sky, but consider that these stars may be like our sun. If this is so, then why can't these suns shine on other places like Enroth? If this was the case, then there could be a """"destroyer of worlds."""" I believe that this is what we face.""";;XANTHOR NPC 23;;;
577;No, I don't think I will be leaving when the Ironfists continue their journey back to Enroth. Perhaps I will join with them in some years, but for now, I find myself fascinated by these lands. Though it is destroyed, I would study the remains of the crystal gateway. Never in my knowledge has there been in this world an artifact of comparable power. Perhaps I will find some use for the crystal shards?;;;;
;;;;;
"No matter. Regardless, when the Ironfists go, they will go without me.""";;XANTHOR NPC 23;;;
578;Without false modesty I must say that the Nightshade Brazier is the greatest creation of my dark arts. When its fires are properly tended, the accursed sun is incapable of shining within its area of influence. The soothing shadow of night takes up permanent residence over a vast region. Within these boundaries, vampires and other night creatures know freedoms they would not otherwise know. We are free of the crypts with no worries of the destroying light of day!;;;;
;;;;;
"And now the Temple of the Sun has taken my prize. It must be retrieved!""";;Thant NPC 10;;;
579;"I am Escaton the Destroyer also called ""Devil's Doom,"" ""The Spider in the Web Gate"" and ""Ruin."" There are places where I am worshiped as a god. But to myself I think of myself only as a servant to my greater masters.";;;;
;;;;;
"Know too that I have brought the cataclysm to your world, which must be destroyed. It is a doom you have brought on yourselves by failing to eliminate the devil Kreegans from your realms. """;;Escaton;;;
580;My masters are those who created me. They gave me form and function. I have thus proven indestructible. I destroy worlds infested by Kreegans.;;Escaton;;
581;On your world they speak of a Silence which has lasted for a thousand years and more. I am old beyond that and my masters are ancient to me.;;Escaton;;
582;There are more worlds than yours--a myriad of them. These worlds were once held in a great web whose threads could be traversed like bridges over rivers. What you call the Silence was marked by the breaking of the web which was built by my masters.;;Escaton;;
583;At one time my ancient masters were caretakers of more worlds than there are apples in a bushel. Before the Kreegans--before the Silence--they were worlds of wonder. My masters were kings and queens of a golden civilization. I was made, not because I was needed, but because I could be made--a protector of that which needed no protection...a symbol of might to a mighty people.;;;;
;;;;;
"But now, and for a millennium, the Kreegan blight has eaten away the splendor of the worlds. And so have my masters fallen. They are warlords and generals, and I am their greatest soldier.""";;Escaton;;;
584;Your world will be destroyed by the elemental forces that created it. The crystal in Jadame's central city compels those who live on the elemental planes to open their worlds onto yours. When their worlds meet at the crystal, the reaction will unleash irrepressible destruction across the lands, sky and sea. All things living will live no longer.;;Escaton;;
585;The cataclysm was brought into being when I performed the ritual Convocation of Cataclysm which brought into being the crystal. It is a weapon of last resort created by my masters to defend themselves against the Kreegans.;;;;
;;;;;
"I do have other weapons. But when I became aware of the Kreegans infestation on your world, I deemed the use of ultimate force necessary. Your world has fallen so far--it seemed certain you would not be able to defend yourselves against my enemies. Though I underestimated your abilities, and the Kreegans were ultimately destroyed, I still feel that I was right to err on the side of caution.""";;Escaton;;;
586;My masters, afraid the Kreegans would learn ways to corrupt me, have made me incorruptible. I am unable to undo the Convocation of Cataclysm once it has been performed. This command of theirs is part of my very being. I am powerless but to obey.;;Escaton;;
587;"The Convocation of Cataclysm, as powerful as it is, cannot of itself destroy a world. Each of the elemental planes is ruled by a lord. These lords can fight the compulsion placed on their lesser subjects. For this reason, I have removed the lords from their realms. They are my ""guests"" for the time being.";;;;
;;;;;
"Once the cataclysm has run its course, I will return them so that they might rebuild your realm and theirs.""";;Escaton;;;
588;"In the time since the Silence, your world has lost knowledge of the Kreegan's origin. That they resemble the devils of myth has been enough for you, and indeed, ""devils"" is what most call them. The truth is they came from the beyond. Before they attacked us, my masters had no knowledge of them.";;;;
;;;;;
"The Kreegans infest our worlds and spread if they can. It would seem in an endless universe that they could expand in another direction than ours. But they have not made this choice so we must defend ourselves from them.""";;Escaton;;;
589;I am aware that the king and queen of Enroth have rid your world of Kreegans. Still, your world is to be destroyed. Once I am called, I must perform the Convocation. Once the Convocation is begun, it must continue.;;;;
;;;;;
"I was called while Kreegan still lived on your world. It matters not that they were dust by the time I arrived.""";;Escaton;;;
590;"If it were not for the Kreegans and the state of war they impose, my masters could rebuild the Web of Worlds and lift what you call ""The Silence."" My masters have attempted to rebuild the Web many times, but the Kreegans always destroy it. Now they have concluded that the Kreegans must be entirely eliminated or the golden civilization will never rise again. It is to fulfill this purpose that I have been created.";;Escaton;;
591;As far as I'm able to feel such, I am amazed that your world was able to eliminate its Kreegan infestation. They are quite a bit more…advanced than you. The king and queen of Enroth must be strategists of the highest order. Too bad that they were not able to finish their task sooner.;;;;
;;;;;
"If I could regret, I would regret having to needlessly annihilate your world.""";;Escaton;;;
592;Yes, your world does need saving! The cataclysm, if not stopped, will destroy it utterly.;;;;
;;;;;
